"Gender","Age","Height","Weight","Duration","Heart_Rate","Body_Temp","Calories","Gender_imp","Age_imp","Height_imp","Weight_imp","Duration_imp","Heart_Rate_imp","Body_Temp_imp","Calories_imp"
0,51,130.57353175777,55.6467018,39,146,40.85,424.6454668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,158.20489966641,69.31117428,43,102,40.9,287.7794309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,32,165.691200576919,77.18832301,33,169,40.9,468.0831993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,142.009732832853,68.10283161,54,179,40.75,159.7415071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,34,164.438633560623,93.86069315,28,159,40.7,360.5950919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,32,149.585253231635,57.79361018,59,132,40.9,255.9905052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,59,162.079548939019,52.03287933,32,121,40.85,331.1545966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,170.043172728844,65.26734508,29,141,40.85,167.1968829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,142.783593647091,69.95705553,29,151,40.9,412.8612039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,166.18855557897,65.49585117,30,153,40.9,347.1066305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,31,167.196066363996,77.82270868,56,174,40.8,157.7344324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,158.02287507961,60.34996664,31,159,40.8,335.0430364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,144.449066193964,57.74766418,42,158,40.9,235.860477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,23,169.281805591839,57.99588643,60,128,40.7,162.9388453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,28,195.600985084976,74.87186334,47,161,40.8,460.9888802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,44,180.50864408746,63.6685477,48,113,40.9,149.5248756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,161.187648511327,73.250087,20,178,40.75,241.9107859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,151.262301877597,58.96431354,46,117,40.8,316.5047949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,192.08548827946,97.04468685,31,129,40.8,246.0374158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,27,158.054695783427,85.70079488,47,103,40.8,197.2806886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,147.684085863732,62.5128016,57,101,40.9,471.1113045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,51,210.921525056393,85.97722327,58,128,40.85,318.9829625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,49,124.864701560174,53.71361709,44,147,40.85,186.4700524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,163.340103455555,84.27905982,54,178,40.85,220.8393558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,196.141623484642,80.93289715,47,149,40.75,379.1483854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,49,157.300639188091,65.32263367,53,138,40.9,448.6468096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,29,157.832549536114,59.25633847,20,109,40.6,158.9206394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,184.572248605332,72.5267403,27,115,40.8,455.6028096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,159.412927401767,87.19014511,40,176,40.8,200.038655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,28,203.618268582325,93.8517109,35,179,40.75,153.7189593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,56,165.671777437129,64.99058591,34,149,40.9,352.8501576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,57,129.221691448755,52.29312335,37,172,40.8,255.1434978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,170.505721980806,61.33974324,48,130,40.9,351.6036738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,33,215.112482421141,87.9623977,39,121,40.75,419.6115933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,190.166813447084,88.48928547,31,180,40.75,483.4830743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,23,164.278582379149,50.6965807,60,150,40.75,342.5860784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,27,163.840577806808,90.34982069,20,106,40.7,497.1232635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,195.586909534022,74.2682903,51,171,40.9,235.4681201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,196.56115997121,90.70079059,21,156,40.7,229.9937419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,32,148.604750444658,57.50981734,21,102,40.6,485.9583442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,30,196.512227458651,92.17909408,57,151,40.85,459.3281906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,184.5975260625,79.67659428,26,172,40.8,268.2681405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,47,159.043727486513,68.09440414,34,176,40.9,443.6092357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,185.309072433594,74.46390873,35,158,40.9,248.8645242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,59,135.720040859288,55.0441911,25,180,40.6,165.7767754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,30,192.040593138514,84.45307345,34,151,40.8,455.4802421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,179.726795669148,92.54630779,54,138,40.8,378.7877239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,39,153.549514442666,69.9699074,43,105,40.9,268.6811835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,173.903495674167,75.84913968,33,119,40.9,290.9617039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,145.256712059203,59.31406913,60,123,40.8,164.5709455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,182.227916850011,96.14916494,21,113,40.4,111.951783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,31,135.055202668713,61.96106024,43,164,40.85,354.3181384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,54,159.237540046166,65.75093487,59,120,40.8,181.9821425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,59,138.848952579964,53.1318779,36,152,40.8,378.9263416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,163.690525324626,49.68348318,33,137,40.85,124.442392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,146.20188982741,60.52993807,37,144,40.85,190.8560694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,161.593404329415,65.32759707,32,178,40.85,147.8641091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,201.465412690171,99.92406098,32,168,40.75,331.0037781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,58,153.044631989108,59.22889208,34,103,40.8,123.8325514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,154.373470535766,79.47910085,43,166,40.8,460.4258035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,51,196.713902055242,84.19846056,21,167,40.8,441.9724439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,142.487731154425,70.83781897,20,169,40.8,286.7269113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,57,142.037328784363,53.46310224,48,159,40.8,416.3789064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,53,185.08539866205,78.80257723,21,150,40.8,237.662261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,51,175.429960207456,97.87553557,44,136,40.85,441.8384091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,35,197.193797732939,101.2813685,55,109,40.8,276.3963284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,24,182.671397071315,86.43027384,37,174,40.8,429.8562947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,191.183627900555,75.36369145,35,140,40.8,479.3447041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,156.299956271626,82.43411709,42,170,40.9,263.2309514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,230.470737815979,98.51293432,35,103,40.7,379.6836634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,180.312105503174,89.758766,57,142,40.9,248.4022094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,161.096965829017,80.42854752,52,152,40.9,471.6523274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,136.810397172927,63.92684765,41,138,40.8,315.134657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,225.991344918796,98.25978754,25,140,40.7,199.070095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,57,169.374601424096,87.6179446,51,123,40.75,153.9771711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,21,177.399067980761,67.83233957,39,119,40.9,267.0537986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,148.324162191288,52.53138995,42,146,40.8,352.5816581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,43,171.067637657896,97.07802956,49,167,40.85,494.3412068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,173.026626152035,57.43759929,58,128,40.9,286.1961007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,37,199.604482416033,98.11700642,41,169,40.75,162.6347389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,28,160.331149579492,57.84967869,30,132,40.8,203.526118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,47,156.148071754553,60.31021044,44,140,40.9,272.7428795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,24,175.578566430854,73.80492609,45,124,40.8,149.1698761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,153.66205579878,76.79031291,47,163,40.85,476.314961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,53,127.560478320118,51.33896431,33,177,40.9,440.9644402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,151.945228266975,55.56740153,22,160,40.8,402.3269957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,28,152.365116250842,49.07873083,59,109,40.8,282.1231772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,162.889382281572,66.00708105,26,137,40.85,242.6442661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,57,178.493183335348,71.73504625,41,140,40.75,146.2761942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,185.451587202141,98.93665626,24,163,40.75,370.9991573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,154.935345895084,80.68537311,49,110,40.9,254.4726245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,24,152.729355531369,62.42981446,59,155,40.9,157.9053802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,34,166.611575892391,95.52843954,43,167,40.7,293.1101426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,175.559648897025,89.18733918,36,133,40.8,181.2059271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,23,152.491247096764,72.66345268,60,178,40.75,177.8843021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,169.320268880586,85.68941036,22,165,40.8,459.8923208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,59,170.63668375499,94.39710414,52,112,40.9,304.8212345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,28,150.916471846895,76.33797874,36,155,40.9,361.2723881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,151.833915722284,73.28364293,51,112,40.9,258.3796766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,207.677272803472,85.91298907,57,178,40.8,153.2378135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,30,158.715918483383,75.37599195,25,139,40.8,202.2759224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,160.477175156856,58.04186277,60,138,40.75,344.37167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,151.153086325762,65.11266809,42,101,40.85,270.3879667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,44,132.948335974878,51.90804199,30,131,40.9,325.6644081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,163.306228927848,86.77883901,27,124,40.9,469.7764769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,132.551755009167,56.9072493,51,174,40.9,291.2966335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,168.111195994711,93.98922837,45,134,40.9,467.2520049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,43,190.696089572255,77.44372053,28,156,40.8,162.3240957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,32,161.441214753327,62.65306402,39,169,40.85,460.0235184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,136.869078561399,56.44362689,59,118,40.9,470.6964459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,183.695244558808,76.23634834,45,148,40.8,282.8562195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,151.568566709777,77.65963174,23,164,40.8,228.2634666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,38,148.133613114182,62.17004347,37,175,40.95,291.0981977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,130.459200188194,53.71646991,26,147,40.8,252.7797757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,59,142.803677522489,55.44037749,50,121,40.8,239.7739655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,157.440650823841,65.52526328,20,167,40.8,472.4770131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,27,157.380636077493,60.17674963,52,165,40.8,402.7701226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,36,148.604183960911,60.91245999,46,127,40.9,359.7106274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,204.096122601671,95.43071171,31,104,40.7,244.9505762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,31,183.443514869193,103.0173396,53,122,40.75,390.0232911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,51,154.72821791628,54.44830127,20,166,40.8,302.8808717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,182.83329991944,64.40383754,47,101,40.95,233.0826471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,48,180.939961111879,92.78231333,36,150,40.8,261.2529234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,165.483333249964,90.03341344,51,177,40.9,206.1528231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,193.836874098448,74.42665273,25,165,40.75,288.4002749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,172.240651364117,86.6075346,32,130,40.9,470.2955313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,50,176.785625759967,72.42676386,44,105,40.95,229.099368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,150.081864479113,78.21680949,56,147,40.9,424.8608163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,184.141106927645,71.7716695,20,148,40.8,214.1334901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,152.711054530608,67.19348408,46,147,40.8,392.2326512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,52,163.488062876911,91.1852405,33,167,40.75,199.6807832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,170.161562059257,88.45929477,59,134,40.85,187.9180752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,160.956553947342,88.16798851,54,150,40.9,206.6098795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,50,196.791853310334,88.67683328,42,112,40.75,177.6448542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,170.247318052726,87.3321756,30,156,40.9,379.7556381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,187.42073241415,75.1226164,50,172,40.9,225.8019498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,30,189.177480648264,86.66316475,58,110,40.8,432.2901133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,181.589183815478,76.75243837,43,124,40.8,120.0377092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,53,175.449789693432,76.0689405,54,129,40.85,329.7259511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,162.823762443149,74.22228635,26,131,40.85,365.703042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,56,200.245056175274,78.93531749,43,132,40.9,426.1015755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,154.35470035547,79.83172621,20,161,40.8,269.9155164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,42,143.441468811775,56.88159692,59,119,40.9,391.2564652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,210.337391117624,98.69415342,33,176,40.7,294.9099212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,29,174.815574192988,94.89654821,36,172,40.8,486.9604257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,161.817544946784,70.03788724,48,164,40.9,499.1198143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,179.258683292729,102.0587223,54,160,40.9,313.5284395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,230.479409901287,104.3096,33,140,40.7,153.1342344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,22,142.754166979171,54.00547999,23,164,40.85,345.4395621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,39,176.288317647654,89.07401281,54,161,40.9,402.9507206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,163.410860611787,67.08636583,29,114,40.9,220.1928779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,126.328271004395,50.85065956,59,124,40.9,307.6081566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,53,129.593798666782,53.52397647,56,128,40.7,121.3400111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,35,148.411746319783,64.48619313,49,119,40.8,293.0007588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,122.900217806398,52.38671041,20,115,40.75,302.5139055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,48,185.413726895633,73.10482128,49,157,40.9,462.5884207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,171.610311876072,80.92645939,43,128,40.75,195.6545515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,41,184.702963081412,101.3030225,32,157,40.75,368.5759237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,148.571151025026,69.90553513,52,124,40.9,497.3445312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,31,185.329568280156,82.79792302,38,161,40.85,390.2524286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,162.289228015149,77.51848575,37,115,40.8,454.999775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,46,186.121781915664,84.62489573,37,147,40.85,237.065207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,27,179.17479836588,84.35182671,35,163,40.8,220.6781549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,19,145.629324055098,52.18864389,55,119,40.9,194.0285692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,205.194533337595,92.46308955,51,177,40.75,382.4137967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,172.644327480286,87.60939677,57,146,40.8,139.7260242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,44,171.815217564376,69.86726674,51,133,40.9,491.5558116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,145.993306147305,71.69591841,26,153,40.9,295.7498208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,151.448412629585,74.47934497,24,104,40.7,229.2967447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,51,159.754618043451,87.14138793,44,161,40.9,377.2350325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,18,172.797750778716,102.7384356,26,179,40.8,136.799053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,217.919072328942,91.55980075,38,129,40.7,156.0292691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,158.358671819946,73.44254744,48,133,40.8,363.3329258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,161.750084703771,64.81281141,53,159,40.8,323.322721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,29,151.390312758811,74.91304816,42,111,40.8,118.9293663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,181.415748824485,81.54834995,55,112,40.8,103.4077729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,35,172.267377751654,83.03765604,24,131,40.7,347.7857184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,38,200.719107048486,91.2499124,33,105,40.8,374.0698299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,220.148831864404,101.2767277,48,104,40.8,303.5326009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,187.555096911658,83.21797903,48,157,40.8,122.9568864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,137.920563893397,51.7921222,53,169,40.9,351.5153421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,168.361258514413,88.18110499,21,121,40.9,476.5312529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,149.526752002585,76.60383942,58,104,40.75,119.318077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,32,161.877464258718,90.67678598,34,162,40.9,452.9872239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,35,198.706802220028,96.9739515,45,124,40.8,124.640034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,29,209.684268197435,93.35941335,39,108,40.8,234.4421739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,185.816886635688,85.28385671,38,115,40.8,169.8151835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,54,155.14910130618,74.79420467,45,106,40.8,414.4895656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,51,141.598945004485,58.11073368,44,106,40.8,403.5327113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,171.72176892572,91.16441469,58,148,40.9,497.0456839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,57,190.385269000939,75.20737945,48,140,40.9,274.0554667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,25,141.083317084255,65.30449447,40,168,40.8,251.5909139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,58,152.401909609174,72.52998971,26,176,40.75,286.6270999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,134.807227252246,48.35957466,54,153,40.85,319.9643785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,47,174.809327557338,74.18397299,31,102,40.75,154.9516565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,155.268192658821,71.63864558,60,165,40.85,495.1174753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
